uniqueID	unique_connecting_code	original_ref	orig_ref_form	ptcp_name	ptcp_refex	docname	type	anno_coarse_ref	anno_fine_ref	anno_comment_ref	sentence_distance	paragraph_distance	animacy	gm	prev_ref	document	doctype
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A3PYD7EU2WFST6	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A4W9APAHFWVLO	the magazine	Answer.other_12504	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A361HNC4QAH0F	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A1PZIN8H1VI6SY	he	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A72LC42LU78IP	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A1IK7551RCII0C	news	Answer.other_12504	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A2ZHBK2MDL2L51	they	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A2DYLTKTEAVIDS	ITS	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_5	other_12504_wsj2436_7	his magazine	description	A2NHFSO7GMM8QR	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A24Z9YUZIMIAX0	it	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	AY1NVR3M3GYCI	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A10JXOU89D5RXR	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	AP8C58TNP8U99	U.S. News & World Report is a popular weekly	Answer.other_12504	Answer.other	name	no_modification	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A2PXJTMWGUE5DC	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	ASVRLMDNQBUD9	it's	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A14XK2ZCR1E8FD	the	Answer.other_12504	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A5U517WO9A7MD	popular weekly magazine	Answer.other_12504	Answer.other	description	short_mod	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A8C3WNWRBWUXO	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A1TW2BZRRS874Z	their	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A34BU741DRZZDM	it	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A3PYD7EU2WFST6	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A4W9APAHFWVLO	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A361HNC4QAH0F	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A1PZIN8H1VI6SY	same format	Answer.other_12504	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A72LC42LU78IP	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A1IK7551RCII0C	report	Answer.other_12504	Answer.other	name	no_modification	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A2ZHBK2MDL2L51	the	Answer.other_12504	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A2DYLTKTEAVIDS	IT	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_8_4_8	other_12504_wsj2436_8	its	pronoun	A2NHFSO7GMM8QR	its	Answer.other_12504	Answer.other	pronoun	NA	NA	same_sent	same_par	other	subj-det	description	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A24Z9YUZIMIAX0	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	AY1NVR3M3GYCI	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A10JXOU89D5RXR	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	AP8C58TNP8U99	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A2PXJTMWGUE5DC	U.S. News	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	ASVRLMDNQBUD9	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A14XK2ZCR1E8FD	the magazine	Answer.other_12504	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A5U517WO9A7MD	United States	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A8C3WNWRBWUXO	the weekly magazine	Answer.other_12504	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A1TW2BZRRS874Z	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A34BU741DRZZDM	to	Answer.other_12504	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A3PYD7EU2WFST6	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A4W9APAHFWVLO	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A361HNC4QAH0F	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A1PZIN8H1VI6SY	the	Answer.other_12504	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A72LC42LU78IP	U.S. News & World Report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A1IK7551RCII0C	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A2ZHBK2MDL2L51	the report	Answer.other_12504	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A2DYLTKTEAVIDS	ITS	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_2436_9_4_16	other_12504_wsj2436_9	U.S. News & World Report	name	A2NHFSO7GMM8QR	it	Answer.other_12504	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	pronoun	other_12504_wsj2436	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A24Z9YUZIMIAX0	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	AY1NVR3M3GYCI	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A10JXOU89D5RXR	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	AP8C58TNP8U99	days of rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A2PXJTMWGUE5DC	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	ASVRLMDNQBUD9	the movie, Days of Rage	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A14XK2ZCR1E8FD	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A5U517WO9A7MD	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A8C3WNWRBWUXO	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A1TW2BZRRS874Z	the movie""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A34BU741DRZZDM	The movie ""Days of Rage	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A3PYD7EU2WFST6	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A4W9APAHFWVLO	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A361HNC4QAH0F	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A1PZIN8H1VI6SY	Days of rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A72LC42LU78IP	the movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A1IK7551RCII0C	it	Answer.other_6176	Answer.other	pronoun	NA	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A2ZHBK2MDL2L51	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A2DYLTKTEAVIDS	THE MOVIE	Answer.other_6176	Answer.other	description	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_1_23_25	other_6176_wsj1412_1	Days of Rage	name	A2NHFSO7GMM8QR	Days Of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A24Z9YUZIMIAX0	its	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	AY1NVR3M3GYCI	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A10JXOU89D5RXR	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	AP8C58TNP8U99	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A2PXJTMWGUE5DC	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	ASVRLMDNQBUD9	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A14XK2ZCR1E8FD	Palestinians	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A5U517WO9A7MD	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A8C3WNWRBWUXO	the film	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A1TW2BZRRS874Z	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A34BU741DRZZDM	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A3PYD7EU2WFST6	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A4W9APAHFWVLO	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A361HNC4QAH0F	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A1PZIN8H1VI6SY	is	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A72LC42LU78IP	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A1IK7551RCII0C	its	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A2ZHBK2MDL2L51	a film about	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A2DYLTKTEAVIDS	DAYS OF RAGE	Answer.other_6176	Answer.other	name	no_modification	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_2_23_17	other_6176_wsj1412_2	her project	description	A2NHFSO7GMM8QR	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-obj	name	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A24Z9YUZIMIAX0	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	AY1NVR3M3GYCI	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A10JXOU89D5RXR	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	AP8C58TNP8U99	its	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A2PXJTMWGUE5DC	""Days of Rage""	Answer.other_6176	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	ASVRLMDNQBUD9	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A14XK2ZCR1E8FD	it will	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A5U517WO9A7MD	its	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A8C3WNWRBWUXO	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A1TW2BZRRS874Z	its	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A34BU741DRZZDM	is	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A3PYD7EU2WFST6	The movie ""Days of Rage""	Answer.other_6176	Answer.other	name	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A4W9APAHFWVLO	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A361HNC4QAH0F	between Palestinians	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A1PZIN8H1VI6SY	itself	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A72LC42LU78IP	the movie	Answer.other_6176	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A1IK7551RCII0C	days of rage	Answer.other_6176	Answer.other	name	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A2ZHBK2MDL2L51	has	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A2DYLTKTEAVIDS	PALESTININANS	Answer.other_6176	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_10	other_6176_wsj1412_3	the film	description	A2NHFSO7GMM8QR	it	Answer.other_6176	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A24Z9YUZIMIAX0	its	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	AY1NVR3M3GYCI	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A10JXOU89D5RXR	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	AP8C58TNP8U99	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A2PXJTMWGUE5DC	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	ASVRLMDNQBUD9	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A14XK2ZCR1E8FD	of	Answer.other_6176	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A5U517WO9A7MD	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A8C3WNWRBWUXO	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A1TW2BZRRS874Z	Days of Rage	Answer.other_6176	Answer.other	name	no_modification	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A34BU741DRZZDM	to	Answer.other_6176	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A3PYD7EU2WFST6	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A4W9APAHFWVLO	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A361HNC4QAH0F	it	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A1PZIN8H1VI6SY	the	Answer.other_6176	Answer.other	unacceptable	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A72LC42LU78IP	""Days of Rage""	Answer.other_6176	Answer.other	name	no_modification	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
wsj_1412_7_23_13	other_6176_wsj1412_4	it	pronoun	A1IK7551RCII0C	its	Answer.other_6176	Answer.other	pronoun	NA	NA	same_sent	same_par	other	np-subj	description	other_6176_wsj1412	other
